EmployeeID,Country,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,RemoteWorkDays,OvertimeHours,VacationWeeks,TrainingHoursLastYear,PromotionLastYear,BurnoutRisk,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,PerformanceRating,RelationshipSatisfaction,YearsInCurrentRole,YearsSinceLastPromotion,YearsAtCompany
EMP2006,Sweden,27,Male,Single,IT,Data Analyst,54547,3,4,1,1,7,41,0,Low,17,2,2,3,3,1,9,0,2
EMP2007,Sweden,29,Male,Single,Sales,Data Analyst,60608,3,3,3,2,6,28,0,Low,28,1,2,2,4,1,3,1,4
EMP2008,Denmark,25,Male,Single,Engineering,Operations Manager,76178,3,3,2,5,6,33,1,Low,14,3,3,3,3,1,7,7,0
EMP2009,Norway,35,Female,Single,HR,Operations Manager,51933,4,4,2,2,7,56,0,Low,1,4,3,4,3,4,7,12,1
EMP2010,Sweden,42,Male,Married,Finance,Financial Analyst,40642,5,4,2,6,6,2,0,Low,1,4,3,5,4,3,8,1,6
EMP2011,Norway,47,Male,Divorced,Engineering,Data Analyst,51283,4,4,1,3,6,5,0,Low,1,2,4,4,3,4,7,0,5
EMP2012,Finland,37,Female,Single,Sales,Software Engineer,52947,4,3,4,5,6,47,0,Medium,3,1,3,2,3,4,4,0,2
EMP2013,Finland,34,Male,Single,HR,Software Engineer,69753,1,4,2,2,7,63,0,Low,1,2,1,1,3,2,0,0,8
EMP2014,Norway,39,Female,Divorced,HR,Operations Manager,56599,3,3,1,2,6,12,0,Low,7,4,3,2,3,2,2,0,1
EMP2015,Denmark,29,Male,Single,IT,Financial Analyst,37777,4,5,3,5,6,35,0,Low,8,1,3,4,3,3,2,1,3
EMP2016,Finland,58,Male,Divorced,Sales,Sales Executive,67081,3,4,0,5,7,78,0,Low,1,4,3,1,3,3,3,1,3
EMP2017,Norway,21,Female,Single,Finance,Marketing Specialist,64676,2,5,1,4,6,69,0,Low,8,1,2,1,3,3,0,0,2
EMP2018,Sweden,39,Female,Married,Operations,Software Engineer,56606,4,4,2,4,7,32,0,Low,11,2,3,1,3,2,0,1,15
EMP2019,Finland,58,Female,Single,HR,Software Engineer,69223,3,4,4,0,6,75,0,Medium,4,1,2,2,3,3,4,1,5
EMP2020,Norway,38,Female,Married,HR,Operations Manager,71734,5,4,5,3,6,56,0,Low,16,3,2,2,3,1,2,0,3
EMP2021,Sweden,36,Female,Married,Sales,Operations Manager,49338,2,4,3,4,6,54,0,Low,1,1,3,1,3,3,5,1,3
EMP2022,Norway,34,Male,Married,Operations,Financial Analyst,41497,1,4,2,4,6,12,0,High,9,1,2,1,3,1,2,2,0
EMP2023,Finland,36,Male,Single,Engineering,Operations Manager,54821,1,4,3,4,8,50,0,Low,5,3,4,1,3,1,5,1,2
EMP2024,Finland,51,Male,Married,HR,HR Manager,63049,3,4,2,4,6,52,0,Low,1,1,3,1,4,4,2,1,5
EMP2025,Finland,20,Male,Married,Engineering,Marketing Specialist,53419,4,4,1,0,7,35,0,Low,2,1,3,4,3,2,17,5,12
EMP2026,Sweden,53,Female,Married,Sales,Data Analyst,40173,4,4,5,6,5,4,0,Low,4,4,3,2,3,3,4,0,8
EMP2027,Denmark,23,Female,Married,HR,Software Engineer,57440,4,5,1,4,7,24,0,Low,7,4,3,2,3,3,3,0,1
EMP2028,Denmark,35,Male,Married,IT,HR Manager,30000,4,4,2,1,8,36,0,Low,1,4,2,1,3,1,4,0,2
EMP2029,Norway,33,Female,Married,HR,Sales Executive,50133,3,4,4,2,6,18,0,Low,5,2,4,1,3,1,2,0,0
EMP2030,Denmark,43,Female,Divorced,IT,HR Manager,67767,4,4,3,2,7,34,0,Low,9,3,3,2,3,3,7,0,0
EMP2031,Norway,22,Male,Divorced,Operations,Financial Analyst,68581,1,4,0,1,8,33,0,Low,8,1,3,3,3,1,7,9,3
EMP2032,Sweden,42,Male,Divorced,Finance,Sales Executive,30000,3,5,0,3,7,53,0,Low,9,1,3,3,3,1,7,4,3
EMP2033,Norway,58,Male,Single,Operations,Sales Executive,52111,4,5,2,5,5,45,0,Low,2,1,2,1,4,2,0,0,1
EMP2034,Norway,24,Male,Single,Sales,Operations Manager,63989,5,4,2,3,6,5,0,Low,1,3,4,3,3,1,8,4,5
EMP2035,Norway,39,Male,Divorced,Sales,HR Manager,37358,4,4,2,5,5,0,1,Low,20,2,1,3,3,2,7,0,6
EMP2036,Sweden,31,Female,Single,Sales,Financial Analyst,49420,3,4,2,0,7,70,1,Low,8,4,4,1,3,4,2,0,1
EMP2037,Norway,42,Male,Married,IT,Software Engineer,73115,3,4,5,6,7,33,0,Medium,2,2,3,1,3,3,2,2,7
EMP2038,Denmark,38,Male,Married,Finance,Marketing Specialist,47737,5,5,1,2,8,55,1,Low,29,2,3,3,3,4,1,1,1
EMP2039,Norway,31,Other,Divorced,IT,Operations Manager,78979,2,3,2,4,5,25,0,Low,7,3,3,2,3,1,2,2,3
EMP2040,Norway,42,Female,Married,Sales,HR Manager,43882,3,2,2,3,6,41,1,Medium,9,1,3,1,3,4,2,2,8
EMP2041,Sweden,56,Female,Divorced,HR,Software Engineer,76148,2,2,1,1,6,37,0,Low,8,4,2,3,3,3,8,4,3
EMP2042,Denmark,36,Male,Single,Engineering,HR Manager,55503,3,4,1,2,6,25,1,Low,5,4,3,2,3,4,4,1,11
EMP2043,Norway,45,Male,Single,IT,Operations Manager,41825,3,5,5,4,6,58,0,Low,5,3,2,1,3,4,2,0,0
EMP2044,Sweden,25,Female,Single,IT,Software Engineer,76198,4,1,4,4,6,23,0,Low,2,4,4,4,3,2,8,8,4
EMP2045,Denmark,28,Male,Married,HR,Operations Manager,36902,4,4,1,4,7,20,0,Low,5,1,3,2,3,2,2,1,4
EMP2046,Sweden,42,Male,Divorced,Operations,HR Manager,43060,5,4,4,7,6,59,0,Low,2,3,3,1,3,3,1,1,5
EMP2047,Norway,52,Female,Single,Engineering,Sales Executive,62348,1,4,1,6,6,19,0,Low,20,4,3,1,3,3,2,1,8
EMP2048,Norway,41,Female,Married,HR,Marketing Specialist,56212,3,4,3,1,8,5,1,Low,7,4,3,2,3,1,3,0,6
EMP2049,Denmark,34,Male,Single,Sales,Data Analyst,59109,4,5,0,6,8,66,0,Low,3,4,1,2,3,4,9,3,7
EMP2050,Norway,37,Male,Married,IT,Marketing Specialist,49475,4,2,4,2,6,9,0,Medium,16,4,3,2,3,3,1,2,1
EMP2051,Denmark,25,Male,Single,Operations,Sales Executive,37009,4,4,0,4,8,11,0,Low,9,1,3,1,3,3,9,5,2
EMP2052,Sweden,44,Male,Married,Sales,Operations Manager,45216,5,3,2,6,6,21,0,Medium,1,1,3,2,3,3,0,0,4
EMP2053,Finland,46,Male,Divorced,Finance,Marketing Specialist,74805,2,4,3,2,6,61,1,Low,7,3,3,1,3,2,0,0,4
EMP2054,Denmark,33,Male,Married,Sales,Operations Manager,34945,5,5,1,1,7,60,1,Medium,1,2,4,2,4,1,9,2,16
EMP2055,Finland,33,Male,Divorced,IT,Operations Manager,79667,4,3,2,4,7,79,0,Low,7,3,3,3,3,2,7,0,1
EMP2056,Norway,40,Female,Divorced,Operations,Software Engineer,59737,2,3,0,3,7,16,0,Low,15,2,3,4,3,4,8,6,2
EMP2057,Denmark,33,Female,Married,IT,Financial Analyst,46047,5,4,3,2,7,9,0,Low,1,1,3,1,3,4,2,1,4
EMP2058,Sweden,37,Female,Single,Sales,Operations Manager,30000,4,4,2,2,6,11,0,Low,13,1,3,2,3,1,3,0,10
EMP2059,Sweden,58,Male,Single,IT,Marketing Specialist,30000,3,4,2,6,7,39,0,Low,24,1,2,2,4,3,9,10,13
EMP2060,Sweden,35,Male,Married,Engineering,Marketing Specialist,49661,1,3,5,3,6,22,0,Medium,7,4,3,1,3,1,0,0,2
EMP2061,Denmark,34,Male,Single,Engineering,Marketing Specialist,47844,2,2,2,4,6,39,0,Low,9,2,3,1,3,3,0,0,0
EMP2062,Finland,31,Male,Married,Sales,Sales Executive,56766,4,4,0,3,6,73,0,Medium,13,4,3,1,3,3,0,0,2
EMP2063,Denmark,45,Male,Single,Sales,Data Analyst,80787,3,3,3,4,6,73,0,Medium,2,2,3,3,3,2,2,2,2
EMP2064,Sweden,36,Female,Divorced,Engineering,Operations Manager,63063,3,5,3,5,7,49,0,Low,19,3,2,2,3,3,7,0,21
EMP2065,Sweden,31,Female,Divorced,IT,Operations Manager,53069,1,2,5,2,7,9,0,Medium,1,3,3,1,4,1,3,1,2
EMP2066,Denmark,51,Female,Married,Finance,Operations Manager,73252,4,4,1,3,7,3,0,Low,4,4,3,2,3,2,2,1,1
EMP2067,Norway,52,Male,Married,IT,Software Engineer,57259,5,2,2,2,6,0,1,Low,4,1,2,1,3,4,4,0,2
EMP2068,Norway,31,Female,Married,Operations,Operations Manager,78995,4,2,4,3,7,42,0,Low,14,3,3,2,3,3,4,1,2
EMP2069,Norway,20,Male,Single,Finance,Sales Executive,44918,2,4,4,3,7,4,0,Low,2,3,2,1,3,3,0,0,8
EMP2070,Norway,48,Male,Divorced,Engineering,HR Manager,37783,5,4,3,3,8,33,0,Low,1,1,2,1,3,4,0,0,0
EMP2071,Norway,31,Male,Single,Sales,Financial Analyst,30000,4,2,1,2,6,65,1,Low,7,3,3,2,3,4,2,1,1
EMP2072,Norway,45,Female,Married,IT,Marketing Specialist,53418,5,1,1,4,6,23,0,High,3,3,2,2,4,1,2,1,16
EMP2073,Norway,20,Other,Married,IT,Operations Manager,36480,4,2,1,2,8,13,0,Medium,2,4,3,1,3,3,2,0,0
EMP2074,Norway,46,Male,Married,Finance,Software Engineer,36267,4,4,5,5,8,40,0,Medium,29,3,1,2,3,2,6,1,6
EMP2075,Finland,25,Female,Single,HR,Sales Executive,70514,4,4,1,3,6,41,0,Low,8,4,3,2,3,1,0,0,2
EMP2076,Sweden,45,Female,Single,IT,Operations Manager,30000,2,2,2,1,6,12,0,Low,10,3,3,3,4,2,2,0,4
EMP2077,Norway,38,Male,Divorced,IT,Software Engineer,56553,4,4,2,3,7,28,0,Low,11,2,3,4,4,1,9,1,0
EMP2078,Sweden,28,Male,Single,Engineering,HR Manager,53751,5,4,2,1,7,64,1,Low,1,1,2,1,3,3,7,0,1
EMP2079,Norway,33,Male,Married,Operations,Data Analyst,56381,5,5,2,3,7,45,0,Medium,28,4,3,4,3,3,6,14,3
EMP2080,Finland,44,Female,Single,Finance,Operations Manager,75761,5,5,3,2,6,33,0,Low,6,2,3,3,3,4,0,2,1
EMP2081,Denmark,39,Male,Married,Finance,Sales Executive,42614,4,4,2,2,6,62,1,Low,3,3,3,4,3,4,12,5,3
EMP2082,Norway,43,Female,Single,IT,Software Engineer,75774,3,3,1,4,5,3,0,Medium,16,4,2,3,3,4,8,3,1
EMP2083,Sweden,57,Male,Single,Sales,Software Engineer,30000,1,3,2,0,7,27,0,Low,20,1,3,2,3,2,3,1,5
EMP2084,Denmark,22,Female,Single,Engineering,Operations Manager,64761,4,4,4,1,6,0,0,Low,9,4,3,1,3,2,4,1,11
EMP2085,Finland,54,Male,Married,IT,Software Engineer,77145,4,5,5,6,6,35,1,Low,1,4,2,3,3,4,9,8,0
EMP2086,Sweden,39,Female,Single,IT,Data Analyst,30000,3,4,3,3,6,12,0,Low,3,4,3,1,3,1,2,7,1
EMP2087,Sweden,29,Female,Single,Engineering,Software Engineer,54469,2,4,3,2,6,4,0,Low,22,3,1,4,3,4,6,13,9
EMP2088,Norway,24,Female,Married,Sales,Marketing Specialist,53249,4,4,2,3,6,13,0,Low,7,2,3,1,4,2,10,5,4
EMP2089,Finland,36,Female,Married,IT,Financial Analyst,56077,4,4,3,2,6,79,1,Low,2,3,2,1,3,2,0,0,0
EMP2090,Norway,47,Male,Married,Sales,Marketing Specialist,80673,5,3,5,4,8,31,1,Low,13,1,3,2,3,1,8,3,3
EMP2091,Finland,36,Female,Married,Finance,Financial Analyst,43545,4,4,2,0,6,49,0,Medium,8,3,1,2,3,3,7,0,1
EMP2092,Sweden,53,Male,Single,Finance,Software Engineer,37232,4,1,0,1,6,26,0,Medium,25,4,2,2,3,4,3,0,1
EMP2093,Sweden,23,Male,Married,Engineering,Operations Manager,56186,4,3,5,5,6,34,0,High,28,4,3,1,4,4,4,0,14
EMP2094,Sweden,37,Female,Married,Engineering,Financial Analyst,71864,5,4,3,2,7,2,0,Low,2,4,3,3,3,3,8,13,7
EMP2095,Norway,25,Male,Married,HR,Sales Executive,63379,4,2,2,6,6,3,0,Medium,9,1,3,2,3,4,4,7,5
EMP2096,Norway,41,Female,Married,Operations,Financial Analyst,55514,5,2,5,4,6,6,0,Medium,28,2,3,2,3,2,14,5,1
EMP2097,Norway,46,Other,Single,HR,Marketing Specialist,51561,5,3,2,3,5,76,0,Low,6,3,3,4,4,4,7,7,0
EMP2098,Norway,33,Male,Divorced,Engineering,Software Engineer,30000,5,5,2,4,7,2,0,Low,21,3,2,1,3,2,1,0,10
EMP2099,Denmark,20,Female,Divorced,HR,Operations Manager,63787,3,4,3,1,7,58,0,Low,8,4,3,2,3,3,2,2,0
EMP2100,Norway,39,Male,Divorced,Engineering,HR Manager,65580,2,1,1,6,6,73,0,Medium,1,1,3,3,3,1,8,7,2
EMP2101,Norway,42,Male,Married,Operations,Operations Manager,44614,3,4,3,5,6,0,0,Medium,28,2,2,1,4,1,3,4,1
EMP2102,Finland,42,Male,Married,IT,Operations Manager,48029,2,3,1,5,6,27,0,Medium,5,4,2,2,3,1,1,2,4
EMP2103,Denmark,50,Female,Single,Operations,Operations Manager,39276,2,4,1,4,7,58,0,Low,2,3,3,1,4,4,2,1,1
EMP2104,Finland,27,Female,Divorced,Engineering,Sales Executive,68021,3,4,2,2,7,52,0,Low,16,3,3,2,3,3,7,7,1
EMP2105,Finland,44,Female,Married,Engineering,Data Analyst,49512,3,5,2,6,5,9,0,Low,9,3,4,1,3,1,0,0,9
EMP2106,Norway,49,Other,Married,IT,Marketing Specialist,52760,4,4,1,4,7,70,1,Low,8,1,3,2,3,4,2,2,4
EMP2107,Norway,20,Male,Married,Engineering,Software Engineer,64438,4,5,5,2,6,2,0,Low,1,2,2,2,3,4,8,6,0
EMP2108,Denmark,41,Male,Married,Engineering,Data Analyst,59904,3,5,2,6,7,6,1,Low,10,3,3,2,3,3,3,1,6
EMP2109,Sweden,32,Female,Single,Finance,HR Manager,63449,4,5,1,2,7,8,0,Low,1,4,2,1,3,2,0,1,1
EMP2110,Norway,37,Male,Married,Operations,Data Analyst,57622,4,4,2,4,8,68,0,Low,29,3,3,3,3,2,2,1,2
EMP2111,Denmark,41,Male,Divorced,IT,Software Engineer,57956,4,4,4,5,6,12,0,Low,2,1,3,1,3,4,0,0,5
EMP2112,Norway,33,Male,Married,IT,Marketing Specialist,57814,5,4,2,1,7,39,0,High,2,3,2,3,3,2,7,1,1
EMP2113,Norway,31,Female,Married,Sales,Marketing Specialist,61793,2,1,1,2,6,61,0,Medium,2,3,3,2,3,1,2,1,2
EMP2114,Sweden,38,Female,Married,Sales,Software Engineer,62522,3,3,1,0,6,61,0,Low,1,4,3,2,3,2,5,1,6
EMP2115,Sweden,27,Male,Married,Sales,HR Manager,36629,4,4,2,4,5,9,1,Low,15,3,3,1,3,4,2,7,13
EMP2116,Sweden,27,Male,Single,IT,Software Engineer,46042,2,4,2,0,6,10,0,Low,7,1,3,1,3,3,0,0,3
EMP2117,Norway,44,Female,Married,Operations,HR Manager,51949,4,5,3,2,5,75,0,Low,26,3,2,5,4,3,6,2,0
EMP2118,Denmark,26,Female,Married,IT,HR Manager,61777,3,2,5,1,8,61,0,Low,1,2,3,2,3,2,2,2,2
EMP2119,Norway,44,Male,Married,IT,Software Engineer,78961,3,3,1,4,7,76,0,Low,3,1,3,1,4,1,0,0,2
EMP2120,Norway,42,Female,Married,IT,Financial Analyst,42801,3,4,4,0,6,55,0,Low,14,3,3,2,3,4,8,7,2
EMP2121,Denmark,20,Male,Single,Sales,Marketing Specialist,68179,3,4,5,3,6,48,0,Low,16,2,3,2,3,2,2,1,2
EMP2122,Finland,31,Male,Single,Operations,HR Manager,46465,4,3,5,1,6,15,0,Medium,1,2,3,2,3,1,0,0,5
EMP2123,Denmark,49,Female,Single,Sales,Software Engineer,75557,4,5,5,1,6,72,0,Low,3,2,3,1,3,4,9,1,0
EMP2124,Denmark,28,Female,Single,Engineering,Financial Analyst,83685,3,4,4,2,6,73,0,Low,10,1,3,2,3,3,2,0,1
EMP2125,Sweden,33,Male,Married,IT,Marketing Specialist,30000,2,4,2,1,6,8,0,Low,6,4,4,3,3,1,6,7,3
EMP2126,Sweden,42,Female,Divorced,Sales,HR Manager,50104,1,5,2,1,8,32,0,Low,2,1,3,2,3,4,4,1,1
EMP2127,Norway,45,Female,Married,HR,Marketing Specialist,30000,1,4,2,3,7,34,1,Low,9,3,3,5,3,3,0,0,23
EMP2128,Sweden,35,Female,Married,HR,Financial Analyst,30000,5,4,4,3,7,74,0,Low,10,4,4,1,3,4,2,2,2
EMP2129,Norway,32,Female,Married,IT,Marketing Specialist,30587,1,5,2,7,7,38,0,Low,6,1,4,2,3,4,2,0,10
EMP2130,Norway,52,Female,Single,Sales,Sales Executive,64360,4,2,1,2,5,76,0,Medium,9,4,2,5,4,4,0,0,11
EMP2131,Denmark,55,Male,Married,Sales,Operations Manager,61554,5,4,1,5,6,24,0,Low,28,2,4,2,3,4,9,6,9
EMP2132,Sweden,47,Male,Married,Engineering,Sales Executive,67018,2,1,4,3,6,79,0,Low,10,4,2,2,3,2,2,7,0
EMP2133,Norway,38,Male,Married,HR,Financial Analyst,64118,4,2,3,1,7,55,0,Low,14,4,3,2,3,3,4,1,14
EMP2134,Norway,29,Male,Divorced,IT,HR Manager,62275,5,5,2,1,6,47,0,Low,27,4,4,1,3,3,4,0,0
EMP2135,Sweden,29,Female,Married,Sales,Software Engineer,56677,5,4,1,1,6,9,0,Low,7,3,2,1,3,4,0,0,0
EMP2136,Norway,43,Female,Single,IT,Data Analyst,53036,4,4,3,3,8,40,0,Low,1,4,4,4,3,2,0,0,2
EMP2137,Denmark,42,Male,Married,Engineering,Software Engineer,70293,4,5,0,4,6,58,0,Low,24,3,3,1,3,3,1,0,1
EMP2138,Sweden,52,Male,Married,Sales,Marketing Specialist,55184,5,5,2,5,7,27,0,Medium,26,2,2,1,3,2,2,1,1
EMP2139,Sweden,44,Female,Married,IT,Data Analyst,62877,3,5,2,1,7,40,0,Low,20,2,3,4,3,3,8,12,1
EMP2140,Sweden,22,Male,Married,Operations,Data Analyst,30000,5,4,5,5,6,65,0,Medium,5,2,4,1,3,4,2,0,1
EMP2141,Denmark,48,Female,Divorced,Sales,Marketing Specialist,37373,4,4,2,4,7,50,0,Low,7,2,3,5,3,4,7,1,5
EMP2142,Norway,28,Male,Married,IT,Marketing Specialist,69703,4,3,2,3,7,61,0,Medium,7,2,2,1,3,2,4,1,1
EMP2143,Sweden,34,Female,Single,Sales,HR Manager,44973,5,4,3,4,8,29,1,Low,5,3,1,2,3,1,7,1,3
EMP2144,Sweden,40,Female,Married,Finance,Financial Analyst,34069,5,4,2,3,6,39,0,Low,26,1,2,2,3,1,7,4,21
EMP2145,Norway,57,Male,Single,Engineering,Software Engineer,64619,3,4,1,3,8,39,1,Low,2,4,3,2,3,4,2,0,2
EMP2146,Denmark,65,Male,Married,Engineering,Financial Analyst,55020,1,4,2,6,5,68,0,Low,12,3,3,2,3,2,2,1,5
EMP2147,Denmark,44,Male,Divorced,Operations,Sales Executive,48895,4,5,5,2,7,61,0,Low,10,3,4,2,3,1,7,7,17
EMP2148,Sweden,36,Female,Married,Sales,HR Manager,77636,4,4,2,4,6,14,0,Low,25,3,3,1,3,4,6,1,0
EMP2149,Denmark,43,Female,Married,HR,HR Manager,75061,4,4,3,6,6,2,0,Low,10,2,3,2,3,4,7,7,2
EMP2150,Denmark,46,Male,Divorced,Engineering,Sales Executive,52182,5,4,5,5,5,23,0,Low,19,4,2,1,3,1,7,0,9
EMP2151,Denmark,34,Female,Married,IT,Software Engineer,65835,5,2,4,1,6,40,0,Low,18,2,4,2,3,4,15,1,13
EMP2152,Denmark,55,Female,Divorced,Sales,Operations Manager,30000,4,3,3,4,6,62,0,Medium,27,2,1,2,4,2,3,0,4
EMP2153,Sweden,40,Male,Single,Sales,Sales Executive,71400,2,4,3,4,6,47,0,Medium,5,3,3,1,3,3,2,2,0
EMP2154,Sweden,42,Male,Single,IT,Software Engineer,38701,4,3,5,1,6,60,0,Medium,3,2,3,1,3,3,0,0,11
EMP2155,Sweden,44,Female,Married,HR,Data Analyst,33217,4,4,5,2,6,47,0,Low,26,4,3,5,3,3,2,1,0
EMP2156,Denmark,42,Female,Divorced,Engineering,Marketing Specialist,30000,4,4,5,1,6,46,1,Low,3,3,2,2,3,4,8,0,2
EMP2157,Norway,46,Female,Married,Engineering,HR Manager,30000,4,3,3,1,6,55,0,Medium,15,1,2,3,3,4,15,14,2
EMP2158,Denmark,31,Female,Married,IT,Software Engineer,71204,4,3,2,0,7,75,0,Low,8,3,3,2,3,4,11,2,2
EMP2159,Denmark,32,Female,Married,IT,Financial Analyst,64467,3,4,1,2,7,7,1,Low,19,3,3,2,3,1,3,0,7
EMP2160,Norway,26,Male,Single,Finance,Marketing Specialist,43512,3,4,2,3,5,77,0,Medium,4,1,3,2,3,4,2,3,8
EMP2161,Denmark,42,Female,Divorced,Engineering,Financial Analyst,67823,4,4,5,1,7,17,0,Low,2,4,2,2,3,1,7,3,6
EMP2162,Norway,45,Female,Married,IT,Marketing Specialist,46075,3,4,4,5,7,22,1,Low,2,4,2,3,3,4,4,0,0
EMP2163,Norway,42,Female,Married,Engineering,HR Manager,59854,3,4,2,4,5,68,0,High,10,4,2,3,3,3,12,6,4
EMP2164,Denmark,54,Male,Married,IT,Sales Executive,47765,3,5,2,2,6,64,0,Low,10,2,3,1,3,1,4,7,6
EMP2165,Norway,37,Male,Single,Sales,Operations Manager,53200,4,4,2,4,6,45,0,Low,16,3,3,3,3,4,2,3,2
EMP2166,Denmark,44,Male,Married,Finance,Sales Executive,41377,2,5,2,4,8,65,0,Low,1,1,3,2,3,3,7,0,14
EMP2167,Denmark,27,Male,Married,Engineering,Software Engineer,43602,5,3,3,5,6,79,0,High,4,3,2,4,4,2,2,2,8
EMP2168,Sweden,34,Male,Divorced,IT,Sales Executive,63161,4,4,2,4,7,68,0,Low,15,1,1,2,3,4,2,2,5
EMP2169,Norway,44,Female,Single,Sales,HR Manager,65571,4,4,1,3,6,21,0,Low,2,1,3,1,3,3,3,1,0
EMP2170,Norway,46,Female,Married,IT,Software Engineer,48788,4,3,2,2,7,64,0,Low,8,2,4,1,3,1,2,0,5
EMP2171,Sweden,35,Male,Single,Engineering,Data Analyst,32116,3,3,1,3,6,11,0,Low,2,4,3,1,3,3,2,1,12
EMP2172,Finland,37,Female,Single,Engineering,Sales Executive,92068,4,4,5,2,6,18,0,Low,7,1,3,1,3,2,2,0,2
EMP2173,Sweden,22,Male,Single,IT,Sales Executive,55550,5,3,2,3,6,21,0,Low,10,3,2,2,3,3,2,1,9
EMP2174,Norway,34,Male,Married,Engineering,Operations Manager,59682,4,3,5,2,8,54,0,Medium,5,2,3,3,3,3,2,0,1
EMP2175,Sweden,46,Male,Divorced,Sales,Software Engineer,36080,5,5,1,3,5,61,0,Low,2,4,4,2,3,3,7,0,4
EMP2176,Sweden,43,Female,Married,IT,Financial Analyst,73228,4,5,1,2,6,50,1,Low,12,4,3,2,4,3,4,1,5
EMP2177,Denmark,43,Male,Married,HR,Sales Executive,75518,3,4,3,3,7,47,0,Medium,22,1,3,4,3,2,2,1,5
EMP2178,Norway,38,Male,Divorced,IT,HR Manager,30000,2,4,3,4,7,16,0,Low,17,4,2,3,3,3,11,1,10
EMP2179,Denmark,38,Male,Single,Engineering,Sales Executive,53464,4,5,2,2,6,12,0,Low,2,3,3,1,3,1,2,2,1
EMP2180,Sweden,31,Female,Divorced,Engineering,Operations Manager,52293,3,4,1,3,6,27,0,Low,3,4,3,2,3,3,8,7,1
EMP2181,Finland,44,Male,Single,IT,Data Analyst,90826,3,3,0,0,6,66,0,Medium,7,1,3,1,3,3,3,1,6
EMP2182,Norway,42,Female,Married,Sales,Operations Manager,76654,5,5,3,2,6,4,1,Low,6,3,2,4,3,2,11,2,0
EMP2183,Sweden,42,Female,Married,Engineering,Sales Executive,33238,3,4,1,4,7,59,0,Low,1,4,2,2,3,3,2,1,3
EMP2184,Finland,32,Female,Divorced,Operations,Financial Analyst,44079,3,4,2,5,5,14,1,High,3,4,4,2,4,1,4,0,0
EMP2185,Norway,20,Female,Married,Sales,Marketing Specialist,41605,5,4,3,3,7,43,0,Low,22,2,3,4,4,3,8,4,0
EMP2186,Finland,48,Male,Married,Operations,Sales Executive,60575,5,4,0,4,6,45,1,Low,15,3,2,4,4,1,10,6,5
EMP2187,Sweden,33,Male,Single,Sales,Software Engineer,78583,3,5,1,2,6,28,0,Low,12,4,3,2,4,1,9,6,6
EMP2188,Norway,29,Female,Married,Finance,Sales Executive,56637,5,4,0,4,7,67,1,Low,1,4,3,2,3,4,11,2,0
EMP2189,Norway,44,Male,Divorced,Engineering,Financial Analyst,62517,5,5,5,2,7,48,0,Low,5,1,2,2,3,2,0,0,1
EMP2190,Denmark,34,Female,Divorced,HR,Software Engineer,45035,4,5,2,2,5,42,1,Low,2,4,3,2,3,3,2,0,0
EMP2191,Norway,48,Female,Divorced,HR,HR Manager,62437,2,4,5,2,7,67,0,Low,2,4,3,2,3,3,5,1,2
EMP2192,Sweden,44,Female,Married,HR,Software Engineer,47921,1,4,1,2,7,76,0,Low,5,1,3,2,3,1,0,0,0
EMP2193,Norway,44,Female,Divorced,Engineering,Operations Manager,30388,4,4,3,3,6,19,0,Low,16,4,3,1,3,2,2,2,2
EMP2194,Sweden,24,Other,Single,Engineering,Data Analyst,61463,3,1,1,2,6,17,0,Low,2,4,2,1,4,2,3,3,6
EMP2195,Norway,50,Female,Divorced,HR,Operations Manager,54852,5,3,2,3,6,63,0,Low,2,2,4,4,3,3,2,1,5
EMP2196,Denmark,40,Male,Single,Finance,Marketing Specialist,38542,4,4,4,0,7,48,1,Low,1,3,3,4,3,1,7,0,1
EMP2197,Finland,34,Female,Single,HR,Software Engineer,79680,4,4,4,6,6,41,0,Low,23,4,3,3,3,4,0,0,5
EMP2198,Finland,39,Male,Single,Sales,HR Manager,43503,5,3,3,6,7,11,0,Low,9,4,3,1,3,1,2,0,13
EMP2199,Denmark,20,Male,Divorced,IT,Sales Executive,64136,5,3,4,0,7,78,0,Medium,16,3,3,2,4,3,5,1,2
EMP2200,Norway,42,Female,Married,Engineering,Software Engineer,49561,3,5,1,4,7,35,0,Low,26,1,3,2,3,2,2,0,1
EMP2201,Denmark,27,Male,Divorced,HR,Operations Manager,78153,3,4,2,3,7,7,0,Low,1,3,3,1,3,1,2,2,4
EMP2202,Norway,24,Male,Single,Finance,Software Engineer,51436,4,5,2,5,6,27,1,Low,8,4,2,1,3,1,4,1,1
EMP2203,Norway,22,Male,Married,IT,Software Engineer,30000,3,4,4,1,8,59,0,Low,4,4,3,1,3,4,0,0,5
EMP2204,Norway,49,Female,Married,IT,Software Engineer,67150,4,4,1,1,7,48,0,Low,24,2,4,3,3,3,3,1,8
EMP2205,Sweden,31,Female,Married,Operations,HR Manager,78093,4,1,5,4,6,37,0,Low,7,4,3,1,3,3,7,7,3
EMP2206,Denmark,53,Female,Single,Finance,Financial Analyst,48585,5,4,2,6,7,79,0,Low,2,4,3,1,3,1,0,0,5
EMP2207,Sweden,32,Male,Single,IT,Financial Analyst,65183,4,4,3,2,7,57,0,Low,7,4,3,1,4,3,7,5,5
